"gene_id","length"
"ENSG00000249635",3526
"ENSG00000249661",3650
"ENSG00000249669",15495
"ENSG00000249673",11861
"ENSG00000249679",394
"ENSG00000249684",1643
"ENSG00000249685",455
"ENSG00000249693",2221
"ENSG00000249700",8417
"ENSG00000249706",835
"ENSG00000249709",4742
"ENSG00000249713",1588
"ENSG00000249715",20369
"ENSG00000249740",1420
"ENSG00000249741",540
"ENSG00000249742",474
"ENSG00000249752",481
"ENSG00000249753",275
"ENSG00000249755",657
"ENSG00000249767",933
"ENSG00000249774",166
"ENSG00000249776",761
"ENSG00000249786",7189
"ENSG00000249790",3504
"ENSG00000249791",370
"ENSG00000249797",1444
"ENSG00000249816",9145
"ENSG00000249834",581
"ENSG00000249835",877
"ENSG00000249839",3235
"ENSG00000249846",2295
"ENSG00000249850",1292
"ENSG00000249852",2004
"ENSG00000249853",4200
"ENSG00000249855",1382
"ENSG00000249856",846
"ENSG00000249858",1041
"ENSG00000249859",11359
"ENSG00000249863",1058
"ENSG00000249868",880
"ENSG00000249889",450
"ENSG00000249898",3832
"ENSG00000249908",225
"ENSG00000249911",800
"ENSG00000249915",14552
"ENSG00000249921",948
"ENSG00000249923",2228
"ENSG00000249931",1894
"ENSG00000249936",1412
"ENSG00000249937",1380
"ENSG00000249947",652
"ENSG00000249948",5534
"ENSG00000249961",6820
"ENSG00000249965",563
"ENSG00000249978",353
"ENSG00000249984",730
"ENSG00000249986",304
"ENSG00000249992",1813
"ENSG00000249996",561
"ENSG00000250012",771
"ENSG00000250015",206
"ENSG00000250027",1211
"ENSG00000250030",308
"ENSG00000250031",1779
"ENSG00000250033",7052
"ENSG00000250037",613
"ENSG00000250039",1874
"ENSG00000250041",988
"ENSG00000250049",3453
"ENSG00000250056",6173
"ENSG00000250057",394
"ENSG00000250067",5048
"ENSG00000250073",2171
"ENSG00000250075",3054
"ENSG00000250090",222
"ENSG00000250091",5040
"ENSG00000250101",547
"ENSG00000250106",522
"ENSG00000250107",2802
"ENSG00000250111",1300
"ENSG00000250115",429
"ENSG00000250116",1519
"ENSG00000250120",8894
"ENSG00000250126",396
"ENSG00000250130",1002
"ENSG00000250131",2161
"ENSG00000250132",4323
"ENSG00000250138",6831
"ENSG00000250140",425
"ENSG00000250144",1387
"ENSG00000250155",1748
"ENSG00000250156",2047
"ENSG00000250158",406
"ENSG00000250159",1846
"ENSG00000250182",2778
"ENSG00000250197",295
"ENSG00000250198",4206
"ENSG00000250202",315
"ENSG00000250220",685
"ENSG00000250222",681
"ENSG00000250227",1419
"ENSG00000250234",407
"ENSG00000250240",1256
"ENSG00000250241",3662
"ENSG00000250251",7481
"ENSG00000250273",177
"ENSG00000250280",3457
"ENSG00000250286",1324
"ENSG00000250295",3950
"ENSG00000250303",6916
"ENSG00000250305",24138
"ENSG00000250312",11341
"ENSG00000250317",2909
"ENSG00000250318",612
"ENSG00000250320",2055
"ENSG00000250321",142
"ENSG00000250326",1338
"ENSG00000250327",864
"ENSG00000250332",1579
"ENSG00000250337",3415
"ENSG00000250343",863
"ENSG00000250345",1171
"ENSG00000250362",1398
"ENSG00000250365",2220
"ENSG00000250381",747
"ENSG00000250397",2061
"ENSG00000250403",741
"ENSG00000250404",2843
"ENSG00000250410",587
"ENSG00000250412",521
"ENSG00000250432",1783
"ENSG00000250444",1618
"ENSG00000250451",592
"ENSG00000250461",744
"ENSG00000250462",5976
"ENSG00000250470",347
"ENSG00000250471",579
"ENSG00000250474",946
"ENSG00000250479",2817
"ENSG00000250483",1135
"ENSG00000250486",2174
"ENSG00000250492",2530
"ENSG00000250506",2891
"ENSG00000250508",3252
"ENSG00000250510",7971
"ENSG00000250535",211
"ENSG00000250536",1137
"ENSG00000250539",1423
"ENSG00000250548",5504
"ENSG00000250551",704
"ENSG00000250565",7129
"ENSG00000250568",315
"ENSG00000250569",940
"ENSG00000250571",9656
"ENSG00000250575",1239
"ENSG00000250588",10205
"ENSG00000250602",1763
"ENSG00000250608",5239
"ENSG00000250616",1650
"ENSG00000250629",565
"ENSG00000250645",407
"ENSG00000250651",1513
"ENSG00000250656",1014
"ENSG00000250657",1103
"ENSG00000250658",2114
"ENSG00000250659",264
"ENSG00000250673",397
"ENSG00000250687",1361
"ENSG00000250697",1459
"ENSG00000250699",488
"ENSG00000250705",338
"ENSG00000250722",13856
"ENSG00000250731",742
"ENSG00000250742",1369
"ENSG00000250746",2057
"ENSG00000250748",6847
"ENSG00000250762",266
"ENSG00000250764",834
"ENSG00000250765",727
"ENSG00000250786",2641
"ENSG00000250790",1118
"ENSG00000250794",434
"ENSG00000250796",329
"ENSG00000250802",10641
"ENSG00000250821",554
"ENSG00000250829",496
"ENSG00000250846",1946
"ENSG00000250848",1203
"ENSG00000250853",546
"ENSG00000250859",1379
"ENSG00000250867",1182
"ENSG00000250878",3025
"ENSG00000250889",1013
"ENSG00000250892",950
"ENSG00000250896",918
"ENSG00000250899",3514
"ENSG00000250900",2843
"ENSG00000250903",17282
"ENSG00000250906",477
"ENSG00000250909",504
"ENSG00000250910",9614
"ENSG00000250918",1180
"ENSG00000250934",948
"ENSG00000250938",3634
"ENSG00000250942",627
"ENSG00000250948",245
"ENSG00000250950",573
"ENSG00000250959",1096
"ENSG00000250961",897
"ENSG00000250966",411
"ENSG00000250969",624
"ENSG00000250971",421
"ENSG00000250978",974
"ENSG00000250979",3048
"ENSG00000250982",976
"ENSG00000250988",2973
"ENSG00000250990",570
"ENSG00000250999",1239
"ENSG00000251000",418
"ENSG00000251003",3330
"ENSG00000251007",1182
"ENSG00000251009",762
"ENSG00000251022",9243
"ENSG00000251023",3157
"ENSG00000251034",4076
"ENSG00000251050",312
"ENSG00000251056",1330
"ENSG00000251066",544
"ENSG00000251070",1331
"ENSG00000251073",569
"ENSG00000251079",2329
"ENSG00000251095",3675
"ENSG00000251102",920
"ENSG00000251131",779
"ENSG00000251136",7007
"ENSG00000251141",3893
"ENSG00000251143",4233
"ENSG00000251144",287
"ENSG00000251148",563
"ENSG00000251155",186
"ENSG00000251158",4332
"ENSG00000251161",589
"ENSG00000251179",750
"ENSG00000251180",4855
"ENSG00000251188",550
"ENSG00000251189",554
"ENSG00000251192",9279
"ENSG00000251194",704
"ENSG00000251196",800
"ENSG00000251203",669
"ENSG00000251209",3257
"ENSG00000251229",900
"ENSG00000251247",12731
"ENSG00000251257",793
"ENSG00000251258",1900
"ENSG00000251259",549
"ENSG00000251271",1227
"ENSG00000251273",534
"ENSG00000251279",796
"ENSG00000251287",2984
"ENSG00000251288",1241
"ENSG00000251299",290
"ENSG00000251301",4531
"ENSG00000251314",1629
"ENSG00000251322",10497
"ENSG00000251323",1642
"ENSG00000251325",649
"ENSG00000251330",514
"ENSG00000251333",711
"ENSG00000251348",1702
"ENSG00000251359",4348
"ENSG00000251363",696
"ENSG00000251364",9416
"ENSG00000251369",9002
"ENSG00000251374",103
"ENSG00000251381",5307
"ENSG00000251396",6353
"ENSG00000251400",1533
"ENSG00000251402",1395
"ENSG00000251411",1110
"ENSG00000251414",528
"ENSG00000251417",1930
"ENSG00000251429",5061
"ENSG00000251432",3769
"ENSG00000251442",7592
"ENSG00000251450",1200
"ENSG00000251451",301
"ENSG00000251455",2565
"ENSG00000251467",723
"ENSG00000251468",1418
"ENSG00000251474",7863
"ENSG00000251485",788
"ENSG00000251493",2676
"ENSG00000251495",493
"ENSG00000251497",3256
"ENSG00000251510",1483
"ENSG00000251520",537
"ENSG00000251523",489
"ENSG00000251532",692
"ENSG00000251533",1558
"ENSG00000251535",529
"ENSG00000251548",619
"ENSG00000251550",308
"ENSG00000251555",454
"ENSG00000251562",14324
"ENSG00000251564",396
"ENSG00000251580",828
"ENSG00000251583",655
"ENSG00000251593",1732
"ENSG00000251595",6526
"ENSG00000251596",2284
"ENSG00000251600",2155
"ENSG00000251602",3008
"ENSG00000251609",805
"ENSG00000251615",3249
"ENSG00000251624",705
"ENSG00000251632",2264
"ENSG00000251634",2851
"ENSG00000251639",1204
"ENSG00000251661",2551
"ENSG00000251666",745
"ENSG00000251667",951
"ENSG00000251669",7714
"ENSG00000251675",664
"ENSG00000251689",310
"ENSG00000251695",1619
"ENSG00000251728",96
"ENSG00000251733",131
"ENSG00000251739",101
"ENSG00000251756",110
"ENSG00000251768",91
"ENSG00000251775",143
"ENSG00000251787",62
"ENSG00000251791",265
"ENSG00000251795",53
"ENSG00000251819",103
"ENSG00000251848",81
"ENSG00000251860",93
"ENSG00000251867",1154
"ENSG00000251969",77
"ENSG00000251988",126
"ENSG00000251991",62
"ENSG00000251992",144
"ENSG00000251994",142
"ENSG00000252026",96
"ENSG00000252061",97
"ENSG00000252075",60
"ENSG00000252105",146
"ENSG00000252106",98
"ENSG00000252139",83
"ENSG00000252147",101
"ENSG00000252149",116
"ENSG00000252150",109
"ENSG00000252172",108
"ENSG00000252192",129
"ENSG00000252202",96
"ENSG00000252206",64
"ENSG00000252244",62
"ENSG00000252328",98
"ENSG00000252361",102
"ENSG00000252410",115
"ENSG00000252412",95
"ENSG00000252414",106
"ENSG00000252419",518
"ENSG00000252447",92
"ENSG00000252448",81
"ENSG00000252464",271
"ENSG00000252469",62
"ENSG00000252473",135
"ENSG00000252481",275
"ENSG00000252494",103
"ENSG00000252498",94
"ENSG00000252503",104
"ENSG00000252516",92
"ENSG00000252614",107
"ENSG00000252637",124
"ENSG00000252641",100
"ENSG00000252645",62
"ENSG00000252672",87
"ENSG00000252690",4452
"ENSG00000252743",103
"ENSG00000252754",116
"ENSG00000252755",107
"ENSG00000252759",96
"ENSG00000252768",98
"ENSG00000252817",77
"ENSG00000252827",287
"ENSG00000252835",139
"ENSG00000252847",113
"ENSG00000252915",92
"ENSG00000252916",102
"ENSG00000252925",146
"ENSG00000252933",104
"ENSG00000252942",127
"ENSG00000252965",106
"ENSG00000252981",100
"ENSG00000253030",80
"ENSG00000253047",121
"ENSG00000253051",134
"ENSG00000253102",715
"ENSG00000253106",2355
"ENSG00000253112",407
"ENSG00000253133",559
"ENSG00000253139",1054
"ENSG00000253141",1205
"ENSG00000253159",4747
"ENSG00000253161",2190
"ENSG00000253166",164
"ENSG00000253167",587
"ENSG00000253175",375
"ENSG00000253180",436
"ENSG00000253183",1360
"ENSG00000253190",1405
"ENSG00000253193",3261
"ENSG00000253200",2750
"ENSG00000253203",2780
"ENSG00000253204",276
"ENSG00000253210",988
"ENSG00000253213",1117
"ENSG00000253214",1342
"ENSG00000253223",2053
"ENSG00000253227",553
"ENSG00000253228",850
"ENSG00000253250",894
"ENSG00000253251",2098
"ENSG00000253263",533
"ENSG00000253276",4232
"ENSG00000253284",5391
"ENSG00000253291",347
"ENSG00000253293",6963
"ENSG00000253302",2618
"ENSG00000253304",5054
"ENSG00000253305",4599
"ENSG00000253307",397
"ENSG00000253309",3301
"ENSG00000253311",5607
"ENSG00000253317",798
"ENSG00000253320",6352
"ENSG00000253326",1243
"ENSG00000253327",2010
"ENSG00000253328",295
"ENSG00000253330",1108
"ENSG00000253333",371
"ENSG00000253334",478
"ENSG00000253341",1001
"ENSG00000253347",513
"ENSG00000253352",15480
"ENSG00000253366",1653
"ENSG00000253368",2533
"ENSG00000253372",1050
"ENSG00000253379",4706
"ENSG00000253384",1119
"ENSG00000253390",630
"ENSG00000253392",776
"ENSG00000253404",587
"ENSG00000253406",4533
"ENSG00000253408",2371
"ENSG00000253414",510
"ENSG00000253426",1779
"ENSG00000253430",508
"ENSG00000253439",553
"ENSG00000253455",289
"ENSG00000253459",1690
"ENSG00000253476",528
"ENSG00000253483",519
"ENSG00000253485",4602
"ENSG00000253492",295
"ENSG00000253496",813
"ENSG00000253507",1741
"ENSG00000253520",290
"ENSG00000253522",2400
"ENSG00000253528",281
"ENSG00000253537",4605
"ENSG00000253540",1947
"ENSG00000253541",1162
"ENSG00000253552",9392
"ENSG00000253553",4214
"ENSG00000253555",1406
"ENSG00000253557",1589
"ENSG00000253559",1619
"ENSG00000253570",540
"ENSG00000253576",410
"ENSG00000253585",668
"ENSG00000253598",2568
"ENSG00000253605",957
"ENSG00000253606",1765
"ENSG00000253608",2372
"ENSG00000253616",881
"ENSG00000253620",137
"ENSG00000253626",3832
"ENSG00000253630",204
"ENSG00000253633",1332
"ENSG00000253636",3549
"ENSG00000253641",1385
"ENSG00000253649",1700
"ENSG00000253661",3610
"ENSG00000253667",2479
"ENSG00000253669",3462
"ENSG00000253671",1412
"ENSG00000253676",587
"ENSG00000253680",169
"ENSG00000253683",192
"ENSG00000253688",764
"ENSG00000253702",559
"ENSG00000253704",1789
"ENSG00000253708",583
"ENSG00000253710",8536
"ENSG00000253716",2799
"ENSG00000253719",3673
"ENSG00000253721",283
"ENSG00000253729",32391
"ENSG00000253731",4605
"ENSG00000253736",352
"ENSG00000253738",6446
"ENSG00000253739",107
"ENSG00000253741",5684
"ENSG00000253746",578
"ENSG00000253754",447
"ENSG00000253764",1002
"ENSG00000253767",4605
"ENSG00000253768",455
"ENSG00000253771",2247
"ENSG00000253773",1635
"ENSG00000253785",864
"ENSG00000253797",5529
"ENSG00000253816",1090
"ENSG00000253819",571
"ENSG00000253829",387
"ENSG00000253831",1976
"ENSG00000253833",391
"ENSG00000253837",6172
"ENSG00000253846",4617
"ENSG00000253848",530
"ENSG00000253853",610
"ENSG00000253854",939
"ENSG00000253864",5131
"ENSG00000253869",653
"ENSG00000253873",6048
"ENSG00000253875",584
"ENSG00000253878",1119
"ENSG00000253882",14101
"ENSG00000253893",792
"ENSG00000253896",1369
"ENSG00000253899",1283
"ENSG00000253900",295
"ENSG00000253908",687
"ENSG00000253910",4602
"ENSG00000253919",2290
"ENSG00000253921",570
"ENSG00000253930",637
"ENSG00000253934",465
"ENSG00000253944",510
"ENSG00000253948",380
"ENSG00000253952",278
"ENSG00000253953",4578
"ENSG00000253954",1432
"ENSG00000253955",3195
"ENSG00000253958",2169
"ENSG00000253967",2367
"ENSG00000253968",539
"ENSG00000253971",633
"ENSG00000253973",1520
"ENSG00000253981",2080
"ENSG00000253982",2474
"ENSG00000253986",715
"ENSG00000254002",443
"ENSG00000254004",15132
"ENSG00000254012",313
"ENSG00000254013",1188
"ENSG00000254016",424
"ENSG00000254017",1256
"ENSG00000254023",306
"ENSG00000254031",1009
"ENSG00000254035",674
"ENSG00000254037",497
"ENSG00000254038",639
"ENSG00000254041",1031
"ENSG00000254042",4057
"ENSG00000254057",528
"ENSG00000254064",515
"ENSG00000254087",4837
"ENSG00000254093",5819
"ENSG00000254094",527
"ENSG00000254099",344
"ENSG00000254101",3194
"ENSG00000254109",1813
"ENSG00000254122",4596
"ENSG00000254132",542
"ENSG00000254133",1182
"ENSG00000254138",381
"ENSG00000254139",2461
"ENSG00000254154",10435
"ENSG00000254162",3766
"ENSG00000254165",708
"ENSG00000254180",578
"ENSG00000254184",6730
"ENSG00000254185",987
"ENSG00000254192",810
"ENSG00000254198",403
"ENSG00000254206",3653
"ENSG00000254207",316
"ENSG00000254213",683
"ENSG00000254221",4590
"ENSG00000254226",4408
"ENSG00000254229",2375
"ENSG00000254231",2052
"ENSG00000254244",1253
"ENSG00000254245",4605
"ENSG00000254254",3078
"ENSG00000254258",1037
"ENSG00000254267",435
"ENSG00000254272",414
"ENSG00000254275",5296
"ENSG00000254276",1182
"ENSG00000254278",1408
"ENSG00000254281",563
"ENSG00000254285",2550
"ENSG00000254288",738
"ENSG00000254290",2776
"ENSG00000254294",1514
"ENSG00000254299",416
"ENSG00000254300",1663
"ENSG00000254303",790
"ENSG00000254317",917
"ENSG00000254318",902
"ENSG00000254319",2388
"ENSG00000254331",235
"ENSG00000254332",748
"ENSG00000254333",368
"ENSG00000254335",295
"ENSG00000254336",306
"ENSG00000254343",1012
"ENSG00000254350",706
"ENSG00000254352",341
"ENSG00000254353",707
"ENSG00000254362",568
"ENSG00000254363",6412
"ENSG00000254369",7599
"ENSG00000254373",333
"ENSG00000254374",2127
"ENSG00000254389",2098
"ENSG00000254396",564
"ENSG00000254398",546
"ENSG00000254401",1833
"ENSG00000254409",1296
"ENSG00000254418",240
"ENSG00000254419",577
"ENSG00000254428",523
"ENSG00000254429",506
"ENSG00000254433",1518
"ENSG00000254441",915
"ENSG00000254447",952
"ENSG00000254458",544
"ENSG00000254459",585
"ENSG00000254461",539
"ENSG00000254463",480
"ENSG00000254468",355
"ENSG00000254469",4977
"ENSG00000254470",4811
"ENSG00000254473",1506
"ENSG00000254477",879
"ENSG00000254480",462
"ENSG00000254481",502
"ENSG00000254485",2306
"ENSG00000254495",394
"ENSG00000254502",1135
"ENSG00000254505",6238
"ENSG00000254506",3286
"ENSG00000254509",433
"ENSG00000254510",2052
"ENSG00000254527",631
"ENSG00000254531",1232
"ENSG00000254535",4944
"ENSG00000254539",869
"ENSG00000254545",537
"ENSG00000254554",803
"ENSG00000254560",1973
"ENSG00000254577",183
"ENSG00000254585",2485
"ENSG00000254589",1055
"ENSG00000254595",686
"ENSG00000254598",1416
"ENSG00000254602",5064
"ENSG00000254604",539
"ENSG00000254605",1024
"ENSG00000254607",807
"ENSG00000254609",355
"ENSG00000254612",742
"ENSG00000254614",1931
"ENSG00000254615",1952
"ENSG00000254634",4140
"ENSG00000254635",4870
"ENSG00000254639",653
"ENSG00000254648",1130
"ENSG00000254656",4193
"ENSG00000254662",311
"ENSG00000254667",1103
"ENSG00000254671",590
"ENSG00000254676",905
"ENSG00000254681",14207
"ENSG00000254682",680
"ENSG00000254685",11341
"ENSG00000254690",444
"ENSG00000254691",551
"ENSG00000254694",362
"ENSG00000254701",1434
"ENSG00000254702",1599
"ENSG00000254707",539
"ENSG00000254715",1880
"ENSG00000254717",1412
"ENSG00000254718",4250
"ENSG00000254719",208
"ENSG00000254726",6788
"ENSG00000254731",432
"ENSG00000254732",580
"ENSG00000254739",547
"ENSG00000254744",572
"ENSG00000254759",1063
"ENSG00000254783",742
"ENSG00000254788",2055
"ENSG00000254791",368
"ENSG00000254810",651
"ENSG00000254812",701
"ENSG00000254815",2946
"ENSG00000254827",2894
"ENSG00000254837",2493
"ENSG00000254838",17834
"ENSG00000254842",2539
"ENSG00000254843",1852
"ENSG00000254847",519
"ENSG00000254851",822
"ENSG00000254852",1464
"ENSG00000254854",523
"ENSG00000254855",479
"ENSG00000254858",5444
"ENSG00000254859",498
"ENSG00000254860",1388
"ENSG00000254862",1640
"ENSG00000254865",522
"ENSG00000254876",3903
"ENSG00000254893",2490
"ENSG00000254901",11603
"ENSG00000254907",787
"ENSG00000254909",208
"ENSG00000254910",392
"ENSG00000254911",503
"ENSG00000254912",1226
"ENSG00000254923",1192
"ENSG00000254941",448
"ENSG00000254944",760
"ENSG00000254951",3137
"ENSG00000254964",92
"ENSG00000254966",874
"ENSG00000254974",472
"ENSG00000254978",549
"ENSG00000254981",377
"ENSG00000254982",1013
"ENSG00000254985",566
"ENSG00000254986",9473
"ENSG00000254987",562
"ENSG00000254990",1299
"ENSG00000254995",3990
"ENSG00000254996",14976
"ENSG00000254997",1188
"ENSG00000254999",2006
"ENSG00000255000",1030
"ENSG00000255007",354
"ENSG00000255008",769
"ENSG00000255015",507
"ENSG00000255026",1738
"ENSG00000255031",1675
"ENSG00000255035",510
"ENSG00000255037",258
"ENSG00000255042",360
"ENSG00000255043",3876
"ENSG00000255046",1282
"ENSG00000255050",1173
"ENSG00000255052",1991
"ENSG00000255058",189
"ENSG00000255059",504
"ENSG00000255062",925
"ENSG00000255074",512
"ENSG00000255085",3507
"ENSG00000255089",280
"ENSG00000255090",3518
"ENSG00000255098",425
"ENSG00000255100",925
"ENSG00000255103",6004
"ENSG00000255107",1277
"ENSG00000255108",1000
"ENSG00000255112",3489
"ENSG00000255115",286
"ENSG00000255119",555
"ENSG00000255121",1912
"ENSG00000255122",186
"ENSG00000255129",1404
"ENSG00000255135",1337
"ENSG00000255139",1041
"ENSG00000255142",284
"ENSG00000255145",544
"ENSG00000255148",554
"ENSG00000255150",1464
"ENSG00000255153",939
"ENSG00000255156",109
"ENSG00000255158",912
"ENSG00000255165",464
"ENSG00000255176",1388
"ENSG00000255182",4325
"ENSG00000255185",3197
"ENSG00000255191",432
"ENSG00000255192",1786
"ENSG00000255197",2215
"ENSG00000255198",873
"ENSG00000255200",2807
"ENSG00000255201",534
"ENSG00000255213",868
"ENSG00000255224",1264
"ENSG00000255229",589
"ENSG00000255234",3034
"ENSG00000255237",664
"ENSG00000255243",510
"ENSG00000255248",19399
"ENSG00000255250",503
"ENSG00000255262",712
"ENSG00000255277",1307
"ENSG00000255282",4343
"ENSG00000255284",1666
"ENSG00000255299",1240
"ENSG00000255302",3612
"ENSG00000255306",739
"ENSG00000255310",1939
"ENSG00000255318",831
"ENSG00000255320",397
"ENSG00000255322",687
"ENSG00000255326",651
"ENSG00000255328",1871
"ENSG00000255334",322
"ENSG00000255337",692
"ENSG00000255342",454
"ENSG00000255343",316
"ENSG00000255345",3023
"ENSG00000255346",17093
"ENSG00000255355",1313
"ENSG00000255364",553
"ENSG00000255366",2491
"ENSG00000255367",1561
"ENSG00000255387",1738
"ENSG00000255389",2421
"ENSG00000255397",2167
"ENSG00000255399",6391
"ENSG00000255408",7735
"ENSG00000255409",632
"ENSG00000255410",487
"ENSG00000255418",1074
"ENSG00000255423",1679
"ENSG00000255434",546
"ENSG00000255435",1850
"ENSG00000255437",736
"ENSG00000255438",2437
"ENSG00000255443",587
"ENSG00000255444",293
"ENSG00000255445",676
"ENSG00000255449",712
"ENSG00000255455",3994
"ENSG00000255458",3115
"ENSG00000255468",1540
"ENSG00000255471",1395
"ENSG00000255487",256
"ENSG00000255495",1361
"ENSG00000255496",358
"ENSG00000255500",1113
"ENSG00000255503",436
"ENSG00000255507",2560
"ENSG00000255508",6113
"ENSG00000255517",3028
"ENSG00000255521",1524
"ENSG00000255524",2505
"ENSG00000255529",16692
"ENSG00000255532",1613
"ENSG00000255537",3423
"ENSG00000255538",764
"ENSG00000255542",518
"ENSG00000255548",547
"ENSG00000255549",929
"ENSG00000255553",788
"ENSG00000255557",464
"ENSG00000255559",3236
"ENSG00000255561",7920
"ENSG00000255566",504
"ENSG00000255568",1482
"ENSG00000255585",1023
"ENSG00000255587",2747
"ENSG00000255621",2403
"ENSG00000255622",3063
"ENSG00000255624",3986
"ENSG00000255627",533
"ENSG00000255633",527
"ENSG00000255642",1875
"ENSG00000255651",369
"ENSG00000255669",550
"ENSG00000255670",412
"ENSG00000255710",1030
"ENSG00000255717",15015
"ENSG00000255725",1634
"ENSG00000255735",1667
"ENSG00000255737",1500
"ENSG00000255741",569
"ENSG00000255748",527
"ENSG00000255769",2491
"ENSG00000255823",1290
"ENSG00000255836",1211
"ENSG00000255837",1381
"ENSG00000255843",578
"ENSG00000255847",1709
"ENSG00000255857",3476
"ENSG00000255864",2547
"ENSG00000255867",1670
"ENSG00000255874",585
"ENSG00000255883",570
"ENSG00000255893",581
"ENSG00000255909",309
"ENSG00000255910",718
"ENSG00000255920",495
"ENSG00000255933",666
"ENSG00000255966",477
"ENSG00000255967",2285
"ENSG00000255970",3135
"ENSG00000255974",4250
"ENSG00000255977",498
"ENSG00000255983",1405
"ENSG00000255986",1295
"ENSG00000255989",710
"ENSG00000255992",426
"ENSG00000255993",1335
"ENSG00000256001",747
"ENSG00000256006",270
"ENSG00000256030",777
"ENSG00000256043",2954
"ENSG00000256050",1307
"ENSG00000256053",11592
"ENSG00000256060",2475
"ENSG00000256061",5744
"ENSG00000256069",5570
"ENSG00000256073",816
"ENSG00000256083",454
"ENSG00000256087",8916
"ENSG00000256091",679
"ENSG00000256092",2672
"ENSG00000256116",1150
"ENSG00000256124",1419
"ENSG00000256134",720
"ENSG00000256139",910
"ENSG00000256143",1452
"ENSG00000256148",163
"ENSG00000256150",220
"ENSG00000256151",2314
"ENSG00000256162",2512
"ENSG00000256164",555
"ENSG00000256167",2979
"ENSG00000256185",172
"ENSG00000256195",3837
"ENSG00000256204",409
"ENSG00000256210",685
"ENSG00000256211",499
"ENSG00000256218",1727
"ENSG00000256223",10498
"ENSG00000256229",4348
"ENSG00000256234",699
"ENSG00000256235",2332
"ENSG00000256238",3133
"ENSG00000256250",587
"ENSG00000256262",656
"ENSG00000256263",366
"ENSG00000256268",1201
"ENSG00000256269",16304
"ENSG00000256274",3330
"ENSG00000256278",1018
"ENSG00000256282",2069
"ENSG00000256283",611
"ENSG00000256293",620
"ENSG00000256294",9741
"ENSG00000256299",317
"ENSG00000256304",2215
"ENSG00000256323",198
"ENSG00000256325",374
"ENSG00000256338",305
"ENSG00000256340",4624
"ENSG00000256356",2069
"ENSG00000256360",383
"ENSG00000256377",2153
"ENSG00000256383",1487
"ENSG00000256385",458
"ENSG00000256393",78
"ENSG00000256394",1692
"ENSG00000256433",724
"ENSG00000256436",1021
"ENSG00000256443",1831
"ENSG00000256452",158
"ENSG00000256464",713
"ENSG00000256508",2564
"ENSG00000256525",5996
"ENSG00000256530",1258
"ENSG00000256533",1060
"ENSG00000256546",2767
"ENSG00000256552",989
"ENSG00000256576",1477
"ENSG00000256591",3037
"ENSG00000256594",4183
"ENSG00000256596",2256
"ENSG00000256604",916
"ENSG00000256612",5428
"ENSG00000256616",5769
"ENSG00000256618",1555
"ENSG00000256625",983
"ENSG00000256628",3901
"ENSG00000256629",790
"ENSG00000256651",943
"ENSG00000256663",1423
"ENSG00000256667",4839
"ENSG00000256671",1636
"ENSG00000256673",400
"ENSG00000256683",6007
"ENSG00000256690",1122
"ENSG00000256712",385
"ENSG00000256713",4648
"ENSG00000256737",1266
"ENSG00000256742",544
"ENSG00000256745",549
"ENSG00000256751",917
"ENSG00000256771",6904
"ENSG00000256779",975
"ENSG00000256789",423
"ENSG00000256802",2940
"ENSG00000256810",568
"ENSG00000256827",355
"ENSG00000256843",141
"ENSG00000256849",1498
"ENSG00000256885",654
"ENSG00000256894",1002
"ENSG00000256897",610
"ENSG00000256902",536
"ENSG00000256905",138
"ENSG00000256940",822
"ENSG00000256967",1484
"ENSG00000256968",279
"ENSG00000256973",738
"ENSG00000256977",3831
"ENSG00000257017",13166
"ENSG00000257027",2508
"ENSG00000257038",1695
"ENSG00000257042",792
"ENSG00000257043",499
"ENSG00000257052",810
"ENSG00000257058",391
"ENSG00000257074",781
"ENSG00000257086",853
"ENSG00000257088",1655
"ENSG00000257093",8478
"ENSG00000257097",2192
"ENSG00000257103",11875
"ENSG00000257108",4168
"ENSG00000257122",3269
"ENSG00000257135",2240
"ENSG00000257139",578
"ENSG00000257150",2912
"ENSG00000257151",4618
"ENSG00000257167",4095
"ENSG00000257175",2254
"ENSG00000257176",2380
"ENSG00000257178",2740
"ENSG00000257179",273
"ENSG00000257195",928
"ENSG00000257198",8060
"ENSG00000257202",564
"ENSG00000257207",3537
"ENSG00000257218",3107
"ENSG00000257219",1278
"ENSG00000257221",903
"ENSG00000257222",374
"ENSG00000257243",541
"ENSG00000257246",754
"ENSG00000257252",1446
"ENSG00000257259",2512
"ENSG00000257261",884
"ENSG00000257264",760
"ENSG00000257267",9285
"ENSG00000257270",445
"ENSG00000257279",4196
"ENSG00000257283",540
"ENSG00000257285",1097
"ENSG00000257298",4713
"ENSG00000257303",836
"ENSG00000257307",709
"ENSG00000257315",4250
"ENSG00000257322",2117
"ENSG00000257335",11793
"ENSG00000257337",6781
"ENSG00000257354",555
"ENSG00000257365",8778
"ENSG00000257366",1459
"ENSG00000257376",775
"ENSG00000257381",761
"ENSG00000257391",2118
"ENSG00000257403",255
"ENSG00000257405",297
"ENSG00000257410",1431
"ENSG00000257431",3141
"ENSG00000257433",4379
"ENSG00000257443",555
"ENSG00000257446",3283
"ENSG00000257453",569
"ENSG00000257456",349
"ENSG00000257467",5032
"ENSG00000257475",536
"ENSG00000257489",2046
"ENSG00000257496",562
"ENSG00000257497",812
"ENSG00000257499",2489
